id1,id2,correlation
WW3,HIMYM3,0.6406918978432654
SV10,WD10,0.6405987380473706
TO8,T7S8,0.6404511214830125
WD4,UA3,0.639906388741259
BBT9,ARCH3,0.6397780796496851
BBT6,SCDL10,0.6397419454675689
ARC2,UA5,0.6397271481962176
BBT6,HP19,0.6396312769800884
SF5,MASH5,0.6395872284730726
TW8,BB3,0.6393777074674102
BOBB3,FUTR9,0.6392498996739554
TL6,TW4,0.6392244996604614
TW7,TNG2,0.6389896961791629
DA3,TGW6,0.6389537087844219
TGW6,DA3,0.6389537087844219
GOT6,NCIS2,0.6388857421988168
V6,AD6,0.6388587793552128
HP15,GOT30,0.6388435155227308
VK9,GOT11,0.6385984943319519
YJ3,BC2,0.6384931618117783
D8,B4,0.6384567623377159
TW8,TIU8,0.6384219725551606
BB5,BB2,0.6383015639975077
SUC6,S8,0.6382136203198403
GOT6,MM1,0.638202246699885
SP1,NCIS5,0.6381813362530663
HP15,TNG4,0.6381473774945856
DA3,GLEE7,0.6381263115320877
GLEE7,DA3,0.6381263115320877
SV10,SP3,0.6378362635696483
PC3,FR3,0.6377178394634778
MM8,S7,0.6376672430755687
VK3,MG5,0.6376324778657925
H5,SE6,0.6375828210974713
TW7,BSG15,0.6373853394025724
VK3,PC1,0.6372636299357963
V6,T7S1,0.6371717557021803
C2,CXG1,0.6370961351922044
HP15,VK2,0.6370893762007318
SUC9,C10,0.6369739376239804
UA1,ST11,0.6368429073631579
GOT6,RD3,0.6368388661076313
VK9,WSW4,0.6367801746459153
RJ2,FR1,0.6366632110363959
TGW6,GILG2,0.6365960484938151
BC3,LU3,0.6365350204336884
LU3,BC3,0.6365350204336884
FUTR7,ONB5,0.6363143145272856
ONB1,WSW6,0.6361785072640408
BBT9,FUTR9,0.6361359816921537
BB5,GLEE3,0.6361222203300576
SCDL4,TB11,0.636098766352943
GP6,WC1,0.6357336795355247
R301,SV1,0.6355617392085486
SV1,R301,0.6355617392085486
SUC4,O7,0.63538576503742
GP6,MCU1,0.6349446737294824
TO12,S7,0.6349183728800087
C3,BVS3,0.6349131835741993
TGW6,PR2,0.6349025032861937
RD1,LK1,0.6345372128636256
SV6,B1,0.6344608694485541
TW8,MASH3,0.6342728797114522
GILG15,SV9,0.6339468896228113
TL6,LOTR2,0.6339255106178567
WD4,C2,0.6338774983246988
BDC1,TIU4,0.6336810778577425
TIU4,BDC1,0.6336810778577425
DH8,DH3,0.6336461689272024
MM8,DH7,0.6335494771286669
HIMYM1,SCRUBS2,0.6334508271641045
SCRUBS2,HIMYM1,0.6334508271641045
GOT13,SV6,0.633337299435467
SV6,GOT13,0.633337299435467
TW7,CM6,0.6331716439256954
TGW6,TIU10,0.6330928701450917
SCRUBS2,GA3,0.6330814328610161
LU3,AD1,0.6330458516230545
RD1,PC4,0.6330141499780467
F5,T7S1,0.6328758037595017
TL7,ARCH3,0.6327028252926438
GLEE7,RD5,0.6325815995260906
TGW6,C5,0.6325222506894874
WW3,DH2,0.6325204082256923
HP15,TW17,0.6323778310564748
TNG8,TGW6,0.6323712028866367
UA2,SE8,0.6321055356317398
EXP5,WD6,0.6320991392800542
SBSP3,PC6,0.6320635205222003
MM4,SOP3,0.6317754280966278
GP6,GLEE1,0.6317559159526772
WD4,D10,0.6317295918079264
WD4,WD2,0.6314706937457102
ARC5,BBT8,0.6314695429514791
SsC5,T7S4,0.6314662283017171
BBT6,WSW11,0.6309860684270676
BSG14,SL6,0.6309721427905336
EU1,UA5,0.6309127577333
SUC6,V3,0.6306628780227617
ARC2,EU2,0.6305770017211303
BC3,UA2,0.6305549984196371
UA2,BC3,0.6305549984196371
TW28,D4,0.6305151077742135
HP15,TL5,0.6305085269200134
SBSP3,D9,0.6304367862215816
BB5,GILG15,0.6302607573324345
GILG15,BB5,0.6302607573324345
VK9,ALA10,0.630076501147412
HIMYM1,AD4,0.6300562792644556
SUC7,SL3,0.6300127161004637
FUTR7,AD9,0.6299880261009585
TL7,SE8,0.6299683687288058
MM4,HP24,0.629941884622726
SF5,ONB3,0.6296957611584396
SHL10,S9,0.6296891748756428
SCRUBS2,SCRUBS1,0.6291359739135648
TW8,F3,0.6290432694125971
TL7,HP22,0.6290348976778174
VK3,MCU13,0.6289113238060592
SUC8,SUC9,0.6286879269640028
SUC9,SUC8,0.6286879269640028
ARC5,BVS5,0.628589059900841
VK10,TP12,0.6285606605589019
BC5,FS2,0.6284178945977394
BBT9,KE5,0.6284049250325778
KE5,BBT9,0.6284049250325778
LU3,SF5,0.6282773986816761
SF5,LU3,0.6282773986816761
BDC1,NG1,0.627786894934635
DA14,C6,0.6277741430121845
KE5,ONB3,0.6274703329103276
RJ2,F1,0.6273832350242696
GLEE7,SL6,0.6273263954983609
NG2,AD9,0.6272733961968312
MM8,NCIS5,0.6270903853463382
BB7,C9,0.6269759884726062
TNG8,BC4,0.6269725691897926
VK10,O2,0.6269347580830804
VK10,TP15,0.6268584196661241
SP1,PR9,0.6267286150199621
DA14,BSG9,0.6266070888594638
O4,GTH10,0.6266046017560399
SCDL4,TWCH1,0.6263965433701897
O10,O6,0.6263610103616607
O6,O10,0.6263610103616607
SUC4,SV9,0.6263355258297215
SV3,MF7,0.6259611728857686
TWCH7,GOT11,0.6258654031163006
DA14,GOT11,0.6257825188855979
HP25,ASP4,0.6254096325795684
YJ3,LW3,0.625392452425028
BDC1,NG5,0.6248240669394571
YJ3,DH4,0.6247631402563343
GOT28,TP6,0.6247326241330764
BSG14,BB6,0.6245389226327955
S5,S7,0.6245254300123316
ST3,HP2,0.6242002590017387
TW8,LK4,0.6241381494562511
TIU4,TB2,0.624134977838477
ARC2,CXG1,0.6240698288552385
NG2,BOBB4,0.6240438921796435
O4,BBT8,0.6240424115242819
MM6,SE4,0.6240302257010519
BB7,ASP5,0.6239842766680771
EXP5,FS6,0.6238901665569477
SCRUBS2,TO6,0.6238818683376913
TW28,GOT22,0.6238734254849992
TW8,FS6,0.6238317293208928
CXG2,WW8,0.6237745756509704
WW3,WW5,0.6233978487387974
TNG8,WE5,0.6232428902827839
VK10,SCDL7,0.622939602989134
C3,BBT8,0.6228797071680057
TNG8,TW10,0.6228754331649099
BB7,AD5,0.6228598610516825
NG2,TO9,0.6227944322730983
DA3,H6,0.6227692386589476
TL6,GOT11,0.6227082348381261
VK3,HP29,0.6225960911354439
MM4,GILG6,0.6225679725113997
TNG8,KE6,0.6224593573561136
MM4,PC6,0.6224362027039534
GILG15,MM3,0.6224263042185137
WW3,TGW2,0.6223079093684333
VK3,LW1,0.6221259299271935
TO12,TIU9,0.6221231929203604
SV6,BB8,0.6220606564788986
VK9,S87,0.6220252918495222
SOP8,SOP10,0.621520162337617
BOBB3,ST11,0.6213425306856233
KE5,SL3,0.6213090455036961
TWCH7,LOTR1,0.6211832959212837
EXP5,TNG3,0.6210886071533107
SE9,T7S6,0.6210500859144741
GP6,GOG2,0.6208176040145674
TW28,SVU4,0.620742285374973
MM9,S15,0.6206560824300978
SV1,TW10,0.6204385361276111
GLEE4,HIMYM1,0.6203933969187095
TL6,UA6,0.6203728994670233
SUC4,BSG5,0.6201221294329272
BATB6,BVS6,0.6201174699771668
MM8,HP13,0.619993248331405
DA14,DK4,0.6198094272280716
FUTR7,C10,0.6197192117553951
TO12,B995,0.6189882994576285
VK10,GOG2,0.6189520262796222
SBSP3,HP24,0.6189479373720589
TNG8,SL6,0.6188797040169547
RD1,SW1,0.618832920598932
YJ6,SL2,0.6187040805308076
VK9,TW22,0.6186404585735504
VK9,TP9,0.6185809574345412
BBT4,C10,0.618417450098547
BDC1,B995,0.618302398460589
GILG12,TP8,0.61828945545116
TP8,GILG12,0.61828945545116
TL7,MM3,0.6182097575369193
BBT10,MG10,0.6181430847969174
ONB1,SCRUBS2,0.6181092928941574
SCRUBS2,ONB1,0.6181092928941574
C3,WV2,0.6181048584985012
TWCH7,HP20,0.6180775585157144
PC3,HP4,0.6176448507900969
ARC2,EU1,0.6175585131148508
EU1,ARC2,0.6175585131148508
F5,HP1,0.6174163788258505
SOP8,AD9,0.6170406388584386
SE9,HP29,0.616599886155896
SV6,KE3,0.6165841401940889
SV5,T7S1,0.6165798133531589
SCRUBS2,NG3,0.6165785104007171
YJ3,MG3,0.616573541781984
SBSP3,WSW10,0.6165380408505933
FUTR7,T7S10,0.6163738000020992
EXP5,D6,0.6162394434696657
BDC1,SE1,0.6161461094181241
BC3,SL3,0.6161333812121048
SV6,GA8,0.616045775462622
BDC1,BVS3,0.6159707713160851
UA2,S15,0.6158896347799528
GOT28,RJ4,0.6157843068587413
YJ6,TB14,0.6157517337361809
SV1,ARCH3,0.6155916199134694
YJ5,GTH6,0.615477866700216
SBSP3,HAM3,0.6154098174426359
SUC4,TP11,0.6152534330550559
PC3,GOT11,0.6152385846658806
BSG14,WSW4,0.6151865335854135
S5,TL3,0.6151849755638292
C3,S4,0.6151833190582857
KE5,V6,0.6150985937951894
V6,KE5,0.6150985937951894
S5,HP21,0.6150929491914224
H5,MM8,0.6150880904170993
MM8,H5,0.6150880904170993
BBT10,GOT17,0.6150284640025908
TNG8,BBT1,0.6149068001463955
GLEE7,BVS3,0.6148592794152348
VK3,HP30,0.6147418472873003
SUC4,TO7,0.6142744992570358
YJ5,GTH4,0.6142117340427756
MM4,HP10,0.6140973082147968
TP3,PC4,0.6140723322942507
WD4,BB2,0.6140569643070588
SV3,PR7,0.6135872916355295
SP1,DK4,0.6135791381691782
MM4,BB2,0.6133666313824226
SF5,T7S8,0.6131372033478615
VK9,BSG10,0.6128354349689786
VK3,VK5,0.6127757259823381
TL6,SW5,0.6127581297786021
MM12,GILG7,0.6126646528046787
TW5,FS5,0.6126019053906315
SV1,SV5,0.6123558934950628
SV5,SV1,0.6123558934950628
WC3,GTH6,0.6122940447324199
ARC3,DK5,0.6122583031938319
SF5,SE8,0.6122094980581682
SUC9,AD6,0.6122019439509356
V6,BVS2,0.6121385655789829
SF1,WW3,0.6121244070111695
TNG8,C5,0.6119797163590991
SE5,TP8,0.6115405906083239
TP8,SE5,0.6115405906083239
YJ3,NG3,0.6115042334120799
BC5,O10,0.6114642716509852
O10,BC5,0.6114642716509852
BBT4,AD7,0.6113415998940877
SF5,HP24,0.6112446276599951
SCRUBS2,CXG1,0.6110568369730783
SP1,EU5,0.6105697519863128
MM12,CM4,0.6105535795517746
TL6,LOTR6,0.6104976386035585
S5,S3,0.6104286993294863
ARC5,BSG11,0.6104134859284528
F5,NG5,0.610253936824112
VK10,GOG6,0.6099919655403775
ARC5,SVU2,0.6099473831453844
GOT13,MCU8,0.609842453614136
S88,WV1,0.6097438609168768
SOP8,NG2,0.6096567960262324
MM6,MG6,0.6096183709224444
RD1,ST9,0.6093662347753869
FUTR7,C8,0.6091334236815262
SsC5,B992,0.6090201597112529
SCRUBS2,DH1,0.6089291501326365
S5,T7S7,0.608812716513275
SOP8,ASP4,0.6084726538871432
BC3,WSW5,0.6083452951806656
YJ5,VK7,0.6080344787996375
BBT4,SCRUBS1,0.6079629028881459
SCDL3,GA1,0.6079030412924191
SUC8,BB5,0.6077630093304647
BDC1,BBT1,0.6076913876348199
TW5,TB7,0.6076164826153782
GOT9,ONB3,0.6075480544064062
FUTR4,H1,0.6069849030534537
PC3,WD5,0.606916192642504
BSG14,TW22,0.6069029367358324
BC5,TB10,0.6065441372152023
S12,DA7,0.6064650157424181
TW7,D6,0.6063226534794183
UA2,GOT22,0.606277737652047
UA1,WSW3,0.6062729101918006
TL6,WD8,0.6060551727204808
YJ5,O9,0.606020450612338
TW5,D6,0.605998132955584
DA3,SCDL2,0.6058337657909767
SUC9,V5,0.6057118170646281
GP6,GA10,0.6049763180177619
SV1,T7S1,0.6048313229168553
GOG3,F6,0.6047813408352328
VK10,LW3,0.6046463355115343
DA3,FS9,0.6045296148777819
ARC2,VK3,0.6044925073443044
EXP5,FS4,0.6043953608892009
UA2,BB4,0.6043407744957072
SCDL8,DK5,0.6040546784712071
YJ6,TP2,0.603854927021809
GLEE7,GLEE5,0.6037066037483015
R301,BDC1,0.6036117261350832
VK10,RD3,0.6034224809139478
GOG4,ER1,0.6034113252775922
GOT13,RJ3,0.603367500630067
C3,S82,0.6032894900707131
GP6,GP3,0.6031103751239273
O10,SP4,0.602972141756807
SP4,O10,0.602972141756807
SUC8,MM3,0.6028923827626087
ONB1,TP15,0.6028472829549462
SCDL3,SCDL4,0.6028255233734218
SHL9,SHL1,0.6028114434880102
BBT4,PR4,0.6027179564649524
SE5,GOT9,0.6025679734738534
GILG9,AD6,0.6024511209567511
SE5,NG2,0.6024215036951994
TWCH7,TB14,0.6023787283781986
TW5,TW19,0.6023420897800353
SV6,WSW9,0.6023255745704047
O10,BBT9,0.602292459413468
C3,TNG3,0.6021901668831187
ONB1,BB2,0.601932790214407
SV3,AD6,0.601749308723627
BC3,BSG4,0.6016922315487313
SOP6,TW27,0.6016820607835893
SOP6,MF1,0.6016142471158765
SUC9,C7,0.6011056975235384
BOBB1,GILG4,0.6010729111418914
O10,EU1,0.6009775629231454
GILG12,KE5,0.6008531090016317
ST3,ST6,0.6005063840451322
GOT28,BB7,0.6003319848323273
ST3,B4,0.6001870224692794
MM12,DA15,0.5999911985015771
MM6,GOT19,0.59976640739003
SHL9,TO10,0.5996532689282392
GOT28,AD5,0.599550642872946
GOT28,TP4,0.5994607230807834
MM6,BATB5,0.5994601790283616
MM12,MCU8,0.5993006154604733
MM9,HIMYM1,0.5991209922530722
SUC9,T7S10,0.5990876765341734
TO8,SCRUBS4,0.5990023461002221
BOBB3,TB2,0.5986845287501321
UA2,ONB3,0.5985230900070229
TW7,SVU5,0.5985205700531124
TP3,WW8,0.5983813638397102
GOT28,C9,0.598338235464764
S12,TO7,0.5981329247210467
VK10,RD2,0.5976279093078627
WD3,BB2,0.5975357228060856
GP6,GOT19,0.5974924429287549
S5,SsC6,0.597372347606277
TW5,TW3,0.5972003867277014
SCDL3,SCDL9,0.5969936711741927
UA2,BSG8,0.5968919135970153
MM9,S8,0.5967492339543667
O10,SE5,0.596721765372398
SE5,O10,0.596721765372398
PR3,DK8,0.5967210568794965
MM12,GOT25,0.5966528248099807
ONB1,WD3,0.5965613991986513
WD3,ONB1,0.5965613991986513
O3,PC5,0.5965515366217656
SOP8,S1,0.5964351872372075
MM12,NCIS4,0.596336507115451
SV3,FUTR1,0.5961546246728591
TP3,WSW13,0.5961098041041102
WSW13,TP3,0.5961098041041102
ONB1,BSG5,0.5960685049150609
SCDL3,YJ5,0.5956708811522775
YJ5,SCDL3,0.5956708811522775
H5,TIU10,0.595507668277532
PKB5,GILG4,0.5954852682762982
ARC2,S84,0.5953519268978988
TIU4,LOTR1,0.5953413115095986
S5,R303,0.5951932371482007
SV5,SF2,0.5949646454194676
ARC2,SHL6,0.5947978507026215
TW5,B2,0.594748260007634
TIU4,D2,0.5945803941859167
SHL9,GTH2,0.5944923154298755
SsC5,EXP3,0.5942044476879887
MM12,HP16,0.5939908804848743
MM6,SC1,0.5939464943550345
PR3,MM13,0.5936448547850052
GOT13,ARC5,0.5935683726612138
S12,O7,0.5934598224669526
GOT13,SW5,0.5933932382201189
PKB5,GOT11,0.593201530043414
O10,GOT9,0.5931962270259359
O6,TP8,0.5931593796825214
TP8,O6,0.5931593796825214
TO8,XF3,0.5931222972157397
SHL9,GLEE9,0.5930865993665937
SCDL3,TWCH3,0.5930183191905476
WD4,ONB1,0.5929948987154694
BBT10,S7,0.5928608395512622
GP6,WC3,0.5927603040125305
WC3,GP6,0.5927603040125305
SOP6,T7S8,0.5926129727497604
DH8,RD2,0.5922423890872989
MM4,TO11,0.5918277548734617
GP6,HAM1,0.5918052274364255
H5,F1,0.5917800734900575
UA1,ARC5,0.5916680000138547
SV5,ARCH3,0.5916045680506934
DH8,GOT4,0.5915967281848431
S5,WD5,0.5915943938208545
GLEE7,HP13,0.5915324757697029
SCDL8,SC5,0.591476636442091
TWCH10,TWCH8,0.5914535512524149
S12,BC6,0.591159290695144
DA3,TP15,0.5910217385603602
GOG3,SV1,0.5908082825168466
GOG4,DA12,0.5907263104988351
GP6,NG3,0.5902424566516401
GLEE7,GILG3,0.5899273008271849
SCRUBS2,NG1,0.5897143239032662
TW7,ST9,0.5895517079507049
UA2,TW28,0.5894860663458681
WD4,TP15,0.5894721537775773
SsC5,ALA4,0.5893093115978639
DH10,HP1,0.5889974986520615
SV5,WSW6,0.5889710522526713
FUTR4,SL1,0.5887019691583404
SUC9,AD3,0.5886323973215236
GOT13,BVS5,0.5885064351227314
GLEE7,MF8,0.5883681494309572
TIU4,TB14,0.5881917741219077
TP3,TW24,0.5879544559107417
TW24,TP3,0.5879544559107417
DH10,TO9,0.5878844552306802
DH10,T7S10,0.587851800793676
TP3,SE7,0.5877474979399617
FUTR7,TO9,0.5874722662275305
TL6,MCU14,0.5874518479638984
YJ5,WV3,0.587294967984692
FUTR4,BBT6,0.5871115752698434
GLEE7,TIU4,0.5868367743183586
TIU4,GLEE7,0.5868367743183586
BBT4,F5,0.5866589281863538
F5,BBT4,0.5866589281863538
MM12,WW1,0.5865630713418912
BOBB3,SP5,0.5865393685616592
SF5,HP22,0.5862791077605619
EXP5,HP21,0.5861302612367932
GILG12,WSW4,0.5860019099764553
UA2,WSW5,0.5858681738494932
TL6,ALA10,0.5858434690994683
WD3,WD4,0.5857820599048019
R301,SCRUBS2,0.5856475010810184
WSW13,EU3,0.5856013206378834
SHL9,ONB3,0.5855628734804437
TIU4,TIU2,0.5852371296413308
TWCH7,ST11,0.5852151614498958
SCDL8,ONB1,0.5851559529397626
S12,SF2,0.5850682703535762
YJ6,TP9,0.5849994072907448
MM12,WSW9,0.5849172260980945
DH10,V6,0.5844305178673701
SE5,EU1,0.5843279462432509
F5,FS6,0.5842044984341049
YJ6,WC5,0.5841339354903604
YJ5,LOTR10,0.5839699183665042
O10,NG2,0.5835854064711692
MM7,BSG5,0.58346638455506
SV5,SCRUBS2,0.5833332079932504
TP3,DA13,0.5832404713297561
DH8,TWCH6,0.5828325887792055
BC5,BC1,0.5824929533550361
GOG3,ARCH3,0.5821096577629962
YJ6,CH4,0.5820764782237284
TWCH10,BVS5,0.5819125603437053
MM7,AD7,0.5818613360323817
YJ6,S87,0.5815271897509675
BBT10,F2,0.5812271455469701
SV5,TB12,0.581048242692785
ST3,KE2,0.5809286143811351
TW7,D3,0.5804984823678967
SsC5,PR5,0.5804778050404007
RD1,TW7,0.5797838671718116
TW7,RD1,0.5797838671718116
SsC5,YJ4,0.5796626352438288
S5,MASH4,0.5794034746995783
MM7,AD9,0.5792672408143703
YJ5,HP28,0.5792317192666102
GOG3,BBT9,0.5791445820326981
EXP5,ER3,0.5787197044890843
MG1,SCRUBS2,0.5786038766127967
YJ5,HP12,0.5785119248966861
F5,ST5,0.5784279293365182
TWCH7,TW22,0.578309667707102
S5,MASH6,0.577350171888472
DA3,HP13,0.5771585956255733
EXP5,TIU1,0.5770418206506164
GOG4,EU3,0.5766073003100373
MG1,ST3,0.5765038127039659
ST3,MG1,0.5765038127039659
GOG4,TIU10,0.5764669943144541
SOP6,SOP1,0.5763250512160517
ST3,D3,0.5762855095818242
SUC8,TB8,0.5761760136644453
TWCH10,GILG2,0.5761414451263378
TWCH10,H6,0.5760302426054301
TWCH7,HP27,0.5759246084782003
TO8,D9,0.5758956656088433
SUC8,TB12,0.5757479060428057
BOBB1,TP10,0.5756674339852732
SOP6,SOP5,0.5753763060353918
ARC3,PKB6,0.5749465387928093
TIU4,HIMYM1,0.5747503083115508
SF1,C1,0.5742565291392504
O3,GA1,0.5741965401202164
TWCH10,SOP2,0.5741440765480298
SCDL8,DH6,0.5741236965351372
TIU4,ST11,0.5741159697837236
O3,PKB4,0.5739735157835166
GLEE4,C8,0.5739189477322588
DH10,PR7,0.5738669915231503
O6,TW30,0.5737739157050393
TWCH10,GTH9,0.5736074133283333
S88,TWCH3,0.5729568927650356
YJ6,DK4,0.572874963908254
S88,FS2,0.5726859529396945
MG7,H5,0.5725367019889075
D8,ST5,0.5722742162462413
WD3,HP24,0.5721287091210452
MM9,S13,0.5720338046596263
GOT13,O4,0.5719546019234285
TWCH7,WD7,0.5718101529676647
DA3,GOT4,0.5717355941697055
F5,TIU7,0.571165310333153
TP8,GOT9,0.5711338760231249
GILG9,TO6,0.5708369424579257
UA1,O10,0.570795940966147
EXP5,ER4,0.5707518159752248
RD1,SHL5,0.5702225055284571
DA3,DH7,0.5699457288825515
GILG12,UA2,0.5698382176835552
GOG3,HIMYM1,0.5697054229141084
R304,O10,0.569407550035237
UA1,BC5,0.5691151095244465
ST3,WD7,0.5683432755252726
TWCH10,S83,0.5679756876546793
YJ5,DK3,0.5679146035702739
PKB5,TP10,0.5678003957193608
DH10,DH1,0.5675873153060582
TO8,BB9,0.567552124559508
GOG4,GA9,0.5672794937253389
D8,CM2,0.5667876692847142
GOG4,PR2,0.5667492308641803
PC3,DA14,0.5666139217845176
MM7,MM15,0.5664388116891047
R304,ARCH3,0.5663412857838336
UA1,SV1,0.5661367928010984
BC3,RD1,0.5658544645351749
SHL10,C10,0.5658517447107048
GOT13,ST8,0.565754647938451
S12,HP24,0.5657066417320509
F5,BBT1,0.5656645032296053
TIU4,TO4,0.5653486994054006
YJ6,H3,0.5653322723099771
TP8,WSW4,0.5651378477454716
S88,WSW1,0.564896897351201
ST3,ST1,0.564785952694088
BOBB1,GILG14,0.5641522256178396
GOG3,ONB3,0.5640269331340967
PKB5,KE5,0.5636890725430185
WC3,GOT2,0.563657792169083
SUC8,V5,0.5635247073446268
DH8,BVS5,0.5632795758409407
HP17,HP22,0.56321180757828
SUC8,MASH5,0.5628938381645251
SOP6,BSG8,0.5628253952832387
GOG3,R304,0.5627525958358481
SOP6,R305,0.5626839904923
TO8,H4,0.5626785145549659
GILG9,ONB5,0.5626730643521112
SOP6,TW13,0.562562876794184
SHL10,SF2,0.5625066620578895
DA3,ST7,0.5623236953671316
PR3,XF3,0.5622072225428817
GILG12,DH10,0.5621672012907324
PKB5,BSG9,0.561940012959003
EXP5,ST6,0.5617717976428696
TWCH7,DA8,0.5617422541008691
SCDL8,TGW5,0.5616639663847648
BBT10,T7S7,0.5613860419949428
DH8,FR2,0.5613426466890586
GOT13,HP16,0.5609827037542947
ST3,GA1,0.5609013629665592
SF1,NCIS2,0.5608363266491518
PC3,GILG14,0.560834409095933
ARC3,DH6,0.5608066287755538
BOBB1,V6,0.5606709197731209
SOP6,TW9,0.5604812939321757
PR3,TIU9,0.5602253628079145
SE5,SOP8,0.5600850946670332
SOP6,BB4,0.560002847761505
PC3,LOTR7,0.5599749539735533
O6,GOT9,0.5596811533009207
BOBB1,KE5,0.5592275811520807
TWCH10,NCIS4,0.5592157056484283
TWCH10,S4,0.5590647784331881
GILG9,C8,0.558812641632274
PR3,AD1,0.5587481766728307
TWCH10,GTH10,0.5587149605564465
MM7,SUC9,0.5585293460175939
O3,DA6,0.5583775620243596
ST3,XF1,0.5578055285350657
S88,BVS6,0.5575837417857621
GOG4,GOT20,0.5574869662777268
DH8,TB14,0.5570829651354876
S88,ST4,0.5564869700382007
MG7,MG4,0.5563394404521846
WC3,GILG3,0.556231392032512
SCDL8,GOT6,0.5559440098291052
MM7,BBT4,0.5556571574949231
UA1,GOT13,0.5548999243396469
SCDL8,GOG6,0.5534261717135949
PC3,HP21,0.5527936706032602
R301,WW4,0.5527156192462691
O3,ONB1,0.5525744478357091
BATB6,SOP1,0.5525141503777187
ARC3,BSG4,0.5524839646641335
O3,SOP9,0.552434446222558
GLEE4,DH1,0.552202751560987
S12,C7,0.552079276572862
O6,S9,0.5517433014389895
S88,ARC6,0.5516170377776359
SF1,NG3,0.5515322733391431
S12,ASP4,0.5513650704244422
S12,SCDL5,0.551332529022853
ARC3,D5,0.5512056987268521
PKB5,R304,0.5510828224242384
BOBB1,PKB5,0.5510012480695601
PKB5,BOBB1,0.5510012480695601
WC3,MG6,0.5506383926855507
SP4,BC5,0.5503848178933377
DH8,WSW3,0.5501916273906586
ARC3,GLEE3,0.5501818343827608
PR3,LU3,0.5501197636568207
SHL10,GOT9,0.5500625015211653
O6,WD4,0.548973473146523
BOBB1,SF5,0.54859449508268
WC3,SsC3,0.5484865011716311
BATB6,TL5,0.548456496440276
HP17,MM9,0.5480528073860412
S88,WSW9,0.547685876374835
TO8,PR3,0.5474403143564094
BBT10,DA4,0.5472123099790986
DH8,TGW1,0.5468937479800442
HP17,C10,0.5467233807196007
SCDL8,PKB6,0.5462877375975095
PKB5,SsC5,0.5462472344967736
SF1,F5,0.5458966694959165
D8,MASH3,0.5457310931133296
GILG9,HP25,0.5456630938535307
UA1,GP2,0.5453920342945625
R301,F5,0.545312603076135
SP4,TW8,0.5450861403774737
WD3,MM4,0.5450036678916634
WC3,VK3,0.5446343114214319
BOBB1,BSG9,0.5432790169302547
WC3,XF1,0.5432278346911592
R301,HIMYM1,0.5431884649993755
WC3,GOT16,0.5430731969435975
MM7,SOP10,0.5426822390993747
O3,SCDL2,0.5426789345164023
BC3,BB4,0.5417735096824474
D8,FS6,0.5412570289439096
BATB6,ST2,0.5408991933310698
R301,SV5,0.540803549095995
R301,SE1,0.5407887768541001
S88,RD4,0.5401625293356186
R301,WW3,0.539619539316431
ARC3,ONB1,0.5392925796874166
GOG3,UA1,0.5382325008882144
UA1,GOG3,0.5382325008882144
BOBB1,R301,0.5376663704602422
R301,BOBB1,0.5376663704602422
GLEE4,B995,0.5373575376095742
WD3,ONB3,0.5373444614722049
SF1,TGW2,0.5372949714700112
O3,GA10,0.5372757150687172
SF1,BVS4,0.5370416164360651
HP17,SUC8,0.5356591562937585
MM7,AD3,0.535556897476208
RJ6,SOP3,0.5347273239367044
GILG9,BBT4,0.5344496184175643
GILG9,ASP1,0.5335819875213635
GOG3,ST8,0.5330350564829733
SE5,S10,0.5327146111380437
BATB6,WE2,0.5324172904153535
ARC3,TW16,0.5323554784526974
BC3,MG7,0.5322662092197271
MG7,BC3,0.5322662092197271
D8,C8,0.5322132920628778
ARC3,TGW5,0.5316193124744044
TW24,TIU4,0.5314778011511686
SP4,SsC5,0.5313906890442812
D8,SCRUBS1,0.5299598710892457
GLEE4,GA3,0.5290913429585942
BATB6,HP7,0.5290840495254985
D8,NCIS3,0.5287762328415617
TP8,BSG14,0.5284615932848793
GILG9,C10,0.5282650363436545
D8,MG6,0.5276976745542635
MG1,DA13,0.5274852265848997
WD3,LU3,0.5273426802438427
ARC3,R305,0.5272613803413844
SE5,PKB2,0.526538786180204
FUTR4,HAM1,0.5264636146671395
FUTR4,TO15,0.5262316857853931
MG1,SE1,0.5262285609038352
GLEE4,GLEE3,0.5261983825882088
FUTR4,B4,0.5260897958903458
SCDL8,R305,0.524724047429447
BC3,LOTR3,0.5237276509938069
BC3,GOG4,0.5233044566442657
FUTR4,SV4,0.5230081172243904
TW24,PC4,0.5229427858627791
SCDL8,SCDL7,0.5225004572774429
GILG12,TW30,0.5220329882703449
FUTR4,SV6,0.5212151540515715
MG7,F4,0.5202746029433969
SF1,TO3,0.5201962760734054
BATB6,SW4,0.5199289275511177
MG1,KE2,0.5193864768893508
BATB6,GOT15,0.5189639483786523
SF1,MM11,0.5186916624784687
HP17,MM7,0.5184725124387054
RJ6,SsC1,0.5184246169022083
YJ1,SCDL4,0.5180897502868366
TW24,TB14,0.5179020781202236
SE5,BB3,0.5174643403497337
HP17,SUC9,0.5171387884564618
MG7,RD1,0.5169890412073879
YJ1,RD4,0.5169056079921528
BATB6,LOTR3,0.5167237681407312
SE5,GOT15,0.516429729755436
GILG12,BC3,0.5163658833121667
MG1,LOTR1,0.5160904685326387
TW24,TB2,0.5139775310856568
MG1,BVS3,0.513878648626359
O6,SsC5,0.513193237913871
FUTR4,GTH6,0.5130369145509713
WD3,S15,0.5126323662004195
